Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,346,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,346,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,309,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,309,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,156,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,156,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,501,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,501,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,94,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,94,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,196,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,196,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,51,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,51,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),40.18583042973287,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),40.18583042973287,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),35.88850174216028,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),35.88850174216028,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),18.118466898954704,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),18.118466898954704,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),58.18815331010453,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),58.18815331010453,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.91753774680604,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.91753774680604,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),22.76422764227642,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),22.76422764227642,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),5.923344947735192,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),5.923344947735192,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Area (in hectare),19.015349,NA,NA,Area (in hectare),Area (in hectare),19.015349,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Area (in sq km),0.19015349,NA,NA,Area (in sq km),Area (in sq km),0.19015349,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Population density Resident Maldivian Population,4527.921102052873,NA,Resident Maldivians,Population density ,Population density ,4527.921102052873,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kendhoo,Baa Atoll,Median Age Resident Maldivians,27,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,27,"Kendhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivians Population Both sexes,445,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,445,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),3.185605320837051,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),3.185605320837051,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Foreigners (%) (out of resident Population),7.484407484407485,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),7.484407484407485,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),104.12844036697248,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),104.12844036697248,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Dependency Ratio,59.49820788530465,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,59.49820788530465,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,52.68817204301075,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,52.68817204301075,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,6.810035842293908,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,6.810035842293908,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,196,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,196,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,147,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,147,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,114,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,114,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,279,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,279,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,82,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,82,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,117,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,117,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,19,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,19,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),44.04494382022472,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),44.04494382022472,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),33.03370786516854,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),33.03370786516854,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),25.617977528089884,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),25.617977528089884,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),62.69662921348315,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),62.69662921348315,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),18.426966292134832,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),18.426966292134832,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),26.29213483146067,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),26.29213483146067,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),4.269662921348314,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),4.269662921348314,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Area (in hectare),30.772466,NA,NA,Area (in hectare),Area (in hectare),30.772466,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Area (in sq km),0.30772466000000004,NA,NA,Area (in sq km),Area (in sq km),0.30772466000000004,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Population density Resident Maldivian Population,1446.0979500310439,NA,Resident Maldivians,Population density ,Population density ,1446.0979500310439,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kihaadhoo,Baa Atoll,Median Age Resident Maldivians,23,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,23,"Kihaadhoo, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivians Population Both sexes,451,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,451,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.1928683329702745,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.1928683329702745,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Foreigners (%) (out of resident Population),19.03052064631957,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),19.03052064631957,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),111.73708920187792,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),111.73708920187792,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Dependency Ratio,65.2014652014652,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,65.2014652014652,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,52.74725274725275,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,52.74725274725275,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,12.454212454212454,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,12.454212454212454,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,162,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,162,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,144,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,144,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,63,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,63,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,273,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,273,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,46,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,46,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,113,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,113,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,34,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,34,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),35.92017738359202,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),35.92017738359202,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),31.9290465631929,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),31.9290465631929,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),13.968957871396896,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),13.968957871396896,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),60.532150776053214,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),60.532150776053214,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.199556541019955,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.199556541019955,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),25.055432372505543,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),25.055432372505543,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.5388026607538805,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.5388026607538805,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Area (in hectare),18.92569,NA,NA,Area (in hectare),Area (in hectare),18.92569,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Area (in sq km),0.1892569,NA,NA,Area (in sq km),Area (in sq km),0.1892569,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Population density Resident Maldivian Population,2383.0042656304736,NA,Resident Maldivians,Population density ,Population density ,2383.0042656304736,"Kudarikilu, Maalhosmadulu Dhekunuburi"
Maalhosmadulu Dhekunuburi,Kudarikilu,Baa Atoll,Median Age Resident Maldivians,31,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,31,"Kudarikilu, Maalhosmadulu Dhekunuburi"
