Population,Administration,Indicator,Gender ,Geography,Pcode,Island,Atoll Official,Value,Sort Order,sort order-2,Atoll Local Names
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002004003,Maalhendhoo,Noonu Atoll,674,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002004009,Magoodhoo,Noonu Atoll,284,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002004010,Manadhoo,Noonu Atoll,1464,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002004008,Miladhoo,Noonu Atoll,857,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002004013,Velidhoo,Noonu Atoll,1576,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006004,Agolhitheemu,Raa Atoll,349,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006001,Alifushi,Raa Atoll,1497,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,Dhuvaafaru,Dhuvaafaru,Raa Atoll,3188,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006013,Fainu,Raa Atoll,386,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006005,Hulhudhuffaaru,Raa Atoll,1150,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006012,Iguraidhoo,Raa Atoll,1232,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006010,Innamaadhoo,Raa Atoll,528,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006015,Kinolhas,Raa Atoll,498,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006008,Maakurathu,Raa Atoll,888,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006011,Maduvvari,Raa Atoll,1639,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006014,Meedhoo,Raa Atoll,1738,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006003,Rasgetheemu,Raa Atoll,473,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006009,Rasmaadhoo,Raa Atoll,494,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006006,Ugoofaaru,Raa Atoll,1531,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002006002,Vaadhoo,Raa Atoll,415,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007006,Dharavandhoo,Baa Atoll,822,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007005,Dhonfanu,Baa Atoll,364,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007008,Eydhafushi,Baa Atoll,2317,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007012,Fehendhoo,Baa Atoll,172,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007011,Fulhadhoo,Baa Atoll,240,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007013,Goidhoo,Baa Atoll,508,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007010,Hithaadhoo,Baa Atoll,674,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007002,Kamadhoo,Baa Atoll,343,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007003,Kendhoo,Baa Atoll,861,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007004,Kihaadhoo,Baa Atoll,445,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007001,Kudarikilu,Baa Atoll,451,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007007,Maalhoss,Baa Atoll,494,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002007009,Thulhaadhoo,Baa Atoll,1471,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002005001,Hinnavaru,Lhaviyani Atoll,2148,5,5,Faadhippolhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002005003,Kurendhoo,Lhaviyani Atoll,1037,5,5,Faadhippolhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002005002,Naifaru,Lhaviyani Atoll,4114,5,5,Faadhippolhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV002005004,Olhuvelifushi,Lhaviyani Atoll,655,5,5,Faadhippolhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009003,Dhiffushi,Kaafu Atoll,1021,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009002,Gaafaru,Kaafu Atoll,1196,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009007,Gulhi,Kaafu Atoll,812,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009009,Guraidhoo,Kaafu Atoll,1568,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009006,Himmafushi,Kaafu Atoll,1492,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009005,Huraa,Kaafu Atoll,1207,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009001,Kaashidhoo,Kaafu Atoll,1833,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009008,Maafushi,Kaafu Atoll,3195,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004009004,Thulusdhoo,Kaafu Atoll,1188,10,10,Malé Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008005,Bodufolhudhoo,Alif Uthuru Buri,653,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008006,Feridhoo,Alif Uthuru Buri,492,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008008,Himendhoo,Alif Uthuru Buri,754,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008007,Maalhoss,Alif Uthuru Buri,429,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008004,Mathiveri,Alif Uthuru Buri,788,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008002,Rasdhoo,Alif Uthuru Buri,1078,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008001,Thoddoo,Alif Uthuru Buri,1529,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004008003,Ukulhas,Alif Uthuru Buri,1053,9,8,Ari Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020006,Dhangethi,Alif Dhekunu Buri,718,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020009,Dhidhdhoo,Alif Dhekunu Buri,110,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020007,Dhigurah,Alif Dhekunu Buri,538,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020008,Fenfushi,Alif Dhekunu Buri,811,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020001,Hanghghaameedhoo,Alif Dhekunu Buri,413,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020003,Kunburudhoo,Alif Dhekunu Buri,481,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020010,Maamigili,Alif Dhekunu Buri,2303,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020004,Mahibadhoo,Alif Dhekunu Buri,2022,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020005,Mandhoo,Alif Dhekunu Buri,286,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004020002,Omadhoo,Alif Dhekunu Buri,858,9,9,Ari Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004010003,Felidhoo,Vaavu Atoll,503,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004010001,Fulidhoo,Vaavu Atoll,294,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004010004,Keyodhoo,Vaavu Atoll,520,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004010005,Rakeedhoo,Vaavu Atoll,62,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004010002,Thinadhoo,Vaavu Atoll,74,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013008,Dhiggaru,Meemu Atoll,984,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013007,Kolhufushi,Meemu Atoll,702,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013009,Maduvvari,Meemu Atoll,259,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013004,Mulah,Meemu Atoll,1292,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013005,Muli,Meemu Atoll,769,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013006,Naalaafushi,Meemu Atoll,388,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013001,Raimandhoo,Meemu Atoll,122,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004013003,Veyvah,Meemu Atoll,235,15,15,Meemu (M)
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004011002,Biledhdhoo,Faafu Atoll,886,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004011004,Dharaboodhoo,Faafu Atoll,393,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004011001,Feeali,Faafu Atoll,882,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004011003,Magoodhoo,Faafu Atoll,648,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004011005,Nilandhoo,Faafu Atoll,1649,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012002,Badidhoo,Dhaal Atoll,536,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012004,Hulhudheli,Dhaal Atoll,685,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012008,Kudahuvadhoo,Dhaal Atoll,2667,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012007,Maaeboodhoo,Dhaal Atoll,650,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012001,Meedhoo,Dhaal Atoll,857,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004012003,Ribudhoo,Dhaal Atoll,278,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014001,Buruni,Thaa Atoll,356,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014004,Dhiyamigili,Thaa Atoll,610,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014009,Gaadhiffushi,Thaa Atoll,265,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014005,Guraidhoo,Thaa Atoll,1190,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014008,Hirilandhoo,Thaa Atoll,996,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014006,Kadoodhoo,Thaa Atoll,383,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014012,Kibidhoo,Thaa Atoll,680,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014003,Madifushi,Thaa Atoll,779,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014013,Omadhoo,Thaa Atoll,387,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014010,Thimarafushi,Thaa Atoll,1044,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014007,Vandhoo,Thaa Atoll,309,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014011,Veymandoo,Thaa Atoll,1184,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004014002,Vilufushi,Thaa Atoll,965,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015002,Dhabidhoo,Laamu Atoll,567,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015008,Fonadhoo,Laamu Atoll,2738,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,Gamu,Gamu,Laamu Atoll,3856,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015011,Hithadhoo,Seenu Atoll,1049,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015001,Isdhoo,Laamu Atoll,858,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015005,Kalhaidhoo,Laamu Atoll,589,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015012,Kunahandhoo,Laamu Atoll,581,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015003,Maabaidhoo,Laamu Atoll,495,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015010,Maamendhoo,Laamu Atoll,787,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015007,Maavah,Laamu Atoll,1312,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV004015004,Mundhoo,Laamu Atoll,140,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016005,Dhaandhoo,Gaaf Alif Atoll,857,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016006,Dhevvadhoo,Gaaf Alif Atoll,470,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016009,Gemanafushi,Gaaf Alif Atoll,1194,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016010,Kanduhulhudhoo,Gaaf Alif Atoll,532,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016007,Kodey,Gaaf Alif Atoll,276,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016001,Kolamaafushi,Gaaf Alif Atoll,522,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016003,Maamendhoo,Gaaf Alif Atoll,1090,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016004,Nilandhoo,Gaaf Alif Atoll,491,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005016002,Viligili,Gaaf Alif Atoll,2543,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017009,Fares,Gaaf Dhaal Atoll,762,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017007,Fiyoari,Gaaf Dhaal Atoll,552,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017004,Gadhdhoo,Gaaf Dhaal Atoll,1251,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017002,Hoadedhdhoo,Gaaf Dhaal Atoll,790,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017001,Madeveli,Gaaf Dhaal Atoll,1145,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017003,Nadallaa,Gaaf Dhaal Atoll,542,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017005,Rathafandhoo,Gaaf Dhaal Atoll,366,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017010,Thinadhoo,Gaaf Dhaal Atoll,5369,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005017006,Vaadhoo,Gaaf Dhaal Atoll,445,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005018001,Foammulah,Gnaviyani Atoll,7907,20,20,Fuvahmulah
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019004,Feydhoo,Seenu Atoll,3057,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019002,Hithadhoo,Seenu Atoll,11086,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019006,Hulhudhoo,Seenu Atoll,999,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019003,Maradhoo,Seenu Atoll,2210,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019005,Maradhoo-Feydhoo,Seenu Atoll,1248,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Both sexes,Atoll,MV005019001,Meedhoo,Seenu Atoll,1743,21,21,Addu Atholhu
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001016,Baarah,Haa Alif Atoll,473,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001010,Dhidhdhoo,Haa Alif Atoll,1401,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001011,Filladhoo,Haa Alif Atoll,250,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001006,Hoarafushi,Haa Alif Atoll,829,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001007,Ihavandhoo,Haa Alif Atoll,1268,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001008,Kelaa,Haa Alif Atoll,446,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001012,Maarandhoo,Haa Alif Atoll,290,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001005,Mulhadhoo,Haa Alif Atoll,126,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001015,Muraidhoo,Haa Alif Atoll,221,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001013,Thakandhoo,Haa Alif Atoll,111,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001001,Thurakunu,Haa Alif Atoll,184,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001002,Uligamu,Haa Alif Atoll,162,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001014,Utheemu,Haa Alif Atoll,258,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001001009,Vashafaru,Haa Alif Atoll,189,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002004,Finey,Haa Dhaal Atoll,163,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002003,Hanimaadhoo,Haa Dhaal Atoll,923,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002006,Hirimaradhoo,Haa Dhaal Atoll,126,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002012,Kulhudhuffushi,Haa Dhaal Atoll,4211,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002013,Kumundhoo,Haa Dhaal Atoll,417,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002010,Kuribi,Haa Dhaal Atoll,218,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002017,Makunudhoo,Haa Dhaal Atoll,558,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002005,Naivaadhoo,Haa Dhaal Atoll,190,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002008,Nellaidhoo,Haa Dhaal Atoll,436,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002014,Neykurendhoo,Haa Dhaal Atoll,251,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Population,Male,Atoll,MV001002009,Nolhivaram,Haa Dhaal Atoll,816,2,2,Thiladhunmathee Dhekunuburi
