data_id_yymmdd_iccs_sl,category,sub_category,no_of_incident,year,month,week,date,time,district,upazila,up,village_camp,specific_location_camp_block,type_of_location,longitude,latitude,cause,mechanism_used,type_of_weapon_used,nationality_of_perpetrator,victime_perpetrator_relation_vi_p,security_force_acted_on_for_seizure_detained,nationality_of_victim,children,death_bd_m,death_bd_f,death_ro_m,death_ro_f,death_unidentified,total_death,injury_bd_m,injury_bd_f,injury_ro_m,injury_ro_f,injury_unidentified,total_injured,detain_bd_m,detain_bd_f,detain_ro_m,detain_ro_f,detain_unidentified,total_detain,seize_yaba_piece,crystal_meth,seize_marijuana_kg,seize_alcohol_ltr_number_of_bottle_0_75_and_if_alcohol_can_number_can_300,opium_heroin,seize_phensidyl_btl,seize_firearm,seize_bullets,seize_illegal_goods,description,source_1,source_2,source_3,source_4,source_5,mode_of_transport,remarks,column1,column2
230114061,Drug,trade,1,2023,January,23.02,2023-01-14,NA,Cox's Bazar,Teknaf,Whykong,Tulatoli,NA,River side,92.18201,21.13803,Illicit gain,NAp,NAp,NAv,NAp,Coast Guard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,On 14 Jan. Coast guard seized 14000 yaba tablets  in Teknaf,Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230331062,Drug,trade,1,2023,March,23.13,2023-03-31,0.4583333333333333,Cox's Bazar,Teknaf,NA,NA,NA,Road,92.159219,21.142925,Illicit gain,Nav,Nav,Bangladeshi,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4855,0,0,0,0,0,0,0,0,BGB arrested one Bangladeshi man in Teknaf with 4855 yaba pills.,Teknaf Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230625061,Drug,trade,1,2023,June,23.26,2023-06-27,NA,Cox's Bazar,Teknaf,Whykong,Ulubunia,NA,Road,92.189635,21.143184,Illicit gain,NAv,NAv,NAv,NAv,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,"On 27 June 2023, Border Guard Bangladesh rescued 1,10,000 pieces yaba pills after searching the abandon bag in Hoikang Ulubuniya area of ​​Teknaf Upazila in Cox's Bazar.",Bangla News 24,NA,NA,NA,NA,NA,NA,NA,NA
230504011,Death,murder,1,2023,May,23.18,2023-05-04,NA,Cox's Bazar,Ukhiya,Palongkhali,Palongkhali,NA,Residence,92.156006,21.14751,Personal rivalry,Sharp object,Knife,Bangladeshi,NAp,Police,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"On 04 May 2023 at 1930hrs a woman was hacked and killed by identified criminal over previous enmity in Palongkhali of Ukhia Upazila in Cox’s Bazar. The criminal is the relative of Nabi Hossen (Rohingya criminal), and two months back he was arrested for supplying arms and ammunitions to the Rohingya criminal groups inside the camps. Arrested two criminals as a suspicion for the incident.",CBNBD (Bang.),Jamuna Tv (Bang.),Prothom ALo (Bang.),Coxbangla (Bang.),NA,NA,NA,NA,NA
230801062,Drug,trade,1,2023,August,23.31,2023-08-01,NA,Cox's Bazar,Ukhiya,Palongkhali,Nolbunia,NA,Forest,92.166822,21.147608,illicit gain,NAp,NAp,NAv,NA,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0,"BGB seized 1.045 kg crystal meth in Ukhiya. However, no one arrested during the raid.",Dainik Coxsbazar (bang.),NA,NA,NA,NA,NA,NA,NA,NA
230126021,Violence,assault,1,2023,February,23.04,2023-01-26,NA,Cox's Bazar,Ukhiya,Palongkhali,Ward 9,Botoli,Road,92.13601,21.15527,Business dispute,Hitting,NA,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 people including women were injured in a clash in Ukhiya over fish business dispute.  According to media reports , the opponet hired some Rohingya miscreants for the attack.",CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230215092,Insecurity,weapon possession,1,2023,February,23.07,2023-02-15,NA,Cox's Bazar,Ukhiya,Palongkhali,Ward 7,NA,Residence,92.135047,21.15527,Rivarly,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,RAB arrested a youth named Muhammad Yusuf (35) along with weapons making equipment in Ukhia of Cox's Bazar. He was arrested from Palangkhali area around 8 pm on Wednesday (February 15).,Jago News (Bang.),Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA
230907021,Violence,kidnapping,1,2023,September,23.36,2023-09-07,0.7708333333333334,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,F,Inside camp,92.142483,21.157832,Activism,NAp,NAp,Rohingya,NAp,NAp,Rohingya,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sirajul Islam, Son of Md Zuhar,  an active Rohingya youth from Jamtoli Camp 15, Block E-04 is missing since yesterday evening between Asar and Magrib prayer of (7 September, 2023). Sirajul Islam was abducted because of his activism  He was abducted from Block F, Camp 15 by an unknown group at around 6:30 pm on September 07, 2023.  The abductors wanted him to stop his activism work for the community. Their plan was to keep him with them in their group. 1/2 Alhamdululillah we have found out Sirajul Islam safe. I'll share the details soon.",Twitter,Twitter,Twitter,Twitter,Twitter,NA,NA,NA,NA
230625021,Violence,kidnapping,1,2023,June,23.26,2023-06-25,0.6875,Cox's Bazar,Ukhiya,Palongkhali,Camp 16,NA,Inside camp,92.15119,21.158638,NAv,NAv,NAv,NAv,NAv,NAp,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 25 June 2023, at around 1630hrs a head mazhi Camp-16, sub block D-6 was kidnapped by unknown miscreants while he went outside of the camp at Jamtoli Cow Bazar in Ukhiya Upazila of Cox’s Bazar and subsequently released few hours later at 2020hrs, from the hands of the miscreants in exchange for a ransom of BDT 2,00,000. ",UNDSS,NA,NA,NA,NA,NA,Head majhi,NA,NA
230524091,Insecurity,gunshot,1,2023,May,23.21,2023-05-24,0.8229166666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,H,inside camp,92.139638,21.159048,Gang rivalry,Shooting,Firearm,Rohingya,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"shooting incident was reported at camp-10 C -block between ARSA & RSO group at around 7.45pm this evening. They discharged 20-25 bullets. Once ApBn responded, both the group fled the scene. No casualty or arrest reported.",UNDSS,NA,NA,NA,NA,NA,ARSA/RSO,NA,NA
230512011,Death,armed clash,1,2023,May,23.19,2023-05-12,0.6666666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,G,Inside camp,92.146705,21.159303,illicit gain,Shot,Gun,Rohingya,NAv,Nap,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Rohingya youth shot dead in Rohingya Camp,Rising BD (Eng.),Ittefaq (Bang.),Facebook,Amader Shomoy (Bang.),NA,T,"Sukkur AKA Shafikur (ARSA,RSO)",NA,NA
230816091,Insecurity,gunshot,1,2023,August,23.33,2023-08-16,0.6666666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,C,inside camp,92.144154,21.159461,Gang rivalry,NAp,NAp,Rohingya,NAp,NAp,NA,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"One Rohingya person reportedly injured in a gun fight between two Rohingya groups in C block of Camp 15. The injured person has been referred to Kutupalong Hospital. 
APBN reached the location.The situation is under control now",UNDSS,NA,NA,NA,NA,NA,NA,NA,NA
231003012,Death,armed clash,1,2023,October,23.4,2023-10-03,0.22916666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,NA,Inside camp,92.143983,21.15967,Gang rivalry,Stabbed,NAv,Rohingya,NAp,NAp,Rohingya,-,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camp 15. One reported dead in a gang   clash at Camp 15 around 0530 of this morning. The dead body is still not removed. APBN is present at the post.,Dhaka Tribune (Eng.),Daily Inqilab (Bang.),News Bangla24 (Bang.),Daily Sun (Eng.),BD Pratidin (Bang.),Bangla Tribune (Bang.),RSO member attacked by ARSA,NA,NA
230820021,Violence,assault,1,2023,August,23.34,2023-08-20,0.22916666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,NA,Inside camp,92.143006,21.159699,NAv,Sharp object,Knife,Rohingya,NAp,NAp,NA,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 20 August 2023 at around 0530hrs, a Rohingya man was slaughtered to injury by miscreants Camp-15 in Ukhia. The man was sent to hospital for treatment.",UNDSS,Twitter,NA,NA,NA,NA,NA,NA,NA
230602012,Death,murder,1,2023,June,23.22,2023-06-02,0.16666666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,E,inside camp,92.141077,21.160738,Gang rivarly,Shooting,NA,Rohingya,Shooting,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 2 June (Friday), a youth was killed and another injured in an attack by criminals the Rohingya camp no-15, Block E-14, in Ukhia, Cox's Bazar.",Ntvbd (Bang.),Dhaka Tribune (ENG.),NA,NA,NA,T,NA,NA,NA
230605021,Violence,assault,1,2023,June,23.23,2023-06-05,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,E,inside camp,92.142253,21.160788,NAv,Hitting,Hamer,Rohingya,NA,NAp,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"According to reports from AEN sources inside the refugee camp, a camp leader of Cox’s Bazar Rohingya refugee camp was brutally beaten with hammers/knives by an unknown group last Sunday night and is being treated at the MSF clinic. The incident was at Cox's Bazar Refugee Camp No. 15. According to one of the refugees, Mamat Hares, a refugee living in Block-E, over 22 years old, was beaten by an armed group, and his entire body was seriously injured.
",Twitter,The Arakan News (Eng.),Confidential,NA,NA,NA,NA,NA,NA
230816091,Insecurity,weapon possession,1,2023,August,23.33,2023-08-16,NA,Cox's Bazar,Ukhiya,Palongkhali,Telkhola Battali,NA,Residence,92.163654,21.161542,Robbery,NAp,NAp,Bangladeshi,NAp,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,20000,0,0,0,0,0,8,21,0,"RAB arrests 7, including chief of armed group involved invidious crimes from Teknaf",TBS (Eng.),Ukhiya News (bang.),NA,NA,NA,NA,NA,NA,NA
230107011,Death,murder,1,2023,January,23.01,2023-01-07,0.8333333333333334,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,Camp 15,Inside camp,92.14387,21.16165,Personal rivalry,Sharp weapon,Knives,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Rohingya majhi Mohammad Rashid(35) was stabbed to death by a group of Rohingya miscreants in Camp-15 on 7 January at 7 pm.,Daily Star (Bang.),Jago News (Bang.),Somoy News (Bang.),New Age,Rising BD (Eng.),T,Head Maji,NA,NA
230425061,Drug,trade,1,2023,April,23.17,2023-04-25,0.1875,Cox's Bazar,Ukhiya,Palongkhali,South Rahamat bill,Border area,River,92.164216,21.162048,illicit gain,NAv,NAv,Bangladeshi,NAv,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,21,0,0,0,0,0,0,0,"BGB announces largest-ever crystal meth seizure
Just 10 grams of crystal methamphetamine, also known as ice, can cost up to Tk1 lakh",Dhaka Tribune (Eng.),DBC NEWS (Eng.),NA,NA,NA,NA,NA,NA,NA
230823032,Violence,assault,1,2023,August,23.34,2023-08-23,0.6875,Cox's Bazar,Ukhiya,Palongkhali,Camp 15,D,Inside camp,92.141354,21.162964,Gang rivalry,Beaten,NAv,Rohingya,NAp,NAp,NA,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 23 August 2023 at about 04:30 hours, a Rohingya man was injured by miscreant’s attack at block D of Camp 15 in Ukhia Upazila of Cox’s Bazar. UNDSS",UNDSS,RIT Facebook,NA,NA,NA,NA,NA,NA,NA
230807061,Drug,trade,1,2023,August,23.32,2023-08-06,NA,Cox's Bazar,Ukhiya,Palongkhali,NA,NA,Farm,92.123092,21.163881,Illicit gain,NAp,NAp,NAp,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,0,0,BGB seized 1.062 kg crystal meth in Ukhiya. No one arrested during the operation.,Coxsbazar Post (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230216062,Drug,trade,1,2023,February,23.07,2023-02-16,NA,Cox's Bazar,Ukhiya,Palongkhali,Near border,NA,Border,92.123737,21.166002,Illicit gain,NAp,NAp,Rohingya,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100000,0,0,0,0,0,0,0,0,"on Thursday (16 February), Members of the Border Guard Bangladesh (BGB) arrested a Rohingya drug dealer along with 1 lakh yaba tablets from Ukhiya border of Cox's Bazar.",TBS News (Eng.),UNB (Eng.),NA,NA,NA,NA,NA,NA,NA
231004091,Insecurity,gunshot,1,2023,October,23.4,2023-10-04,NA,Cox's Bazar,Ukhiya,Palongkhali,"Camp 14, 15",NA,Inside camp,92.146623,21.166037,Gang rivalry,NAv,NAv,Rohingya,NAp,NAp,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"shooting last night on the Camp 14 and camp 15 border, buy apparently APBN not aware, no casualties reported yet",IOM,NA,NA,NA,NA,NA,NA,NA,NA
230812062,Drug,trade,1,2023,August,23.32,2023-08-12,NA,Cox's Bazar,Ukhiya,Palongkhali,NA,NA,Road,92.15938,21.166632,illicit gain,NAp,NAp,Bangladeshi,NAp,BGB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,40000,0,0,0,0,0,0,0,0,BGB arrested two Bangladeshi men in Ukhiya with 40000 yaba pills.,Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230601061,Drug,trade,1,2023,June,23.22,2023-06-01,0.9166666666666666,Cox's Bazar,Ukhiya,Ukhiya Sadar,Balukhali,NA,Road,92.158378,21.168895,illicit gain,NA,NA,NAv,NA,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,"On 1 June, at night, the highway police arrested a youth with 4000 pieces of Yaba in Cox's Bazar. The detained youth, Md. Shafiullah (35).",Amar Sangsad News,NA,NA,NA,NA,NA,NA,NA,NA
230307091,Insecurity,gang participation,1,2023,March,23.1,2023-03-07,NA,Cox's Bazar,Ukhiya,Palongkhali,8E,NA,Road,92.157682,21.169245,Illicit Gain,NAv,NAv,Rohingya,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"On 6 March, RAB-15 arrested an active member of Arakan Rohingya Salvation Army (Arsa) named Mohammad Ullah (37), son of Abdur Rahman, resident of Balukhali Rohingya Camp-8 East, in a raid in Courtbazar area of ​​Ukhia, Cox's Bazar. During the preliminary investigation, the criminal acknowledged that he is working as private spy of Atullah Jununi, and providing  information on the activities of the law enforcement agencies.",Desh Rupantor (Bang.),Ukhiya News (Bang.),NA,NA,NA,NA,ARSA Member,NA,NA
230309061,Drug,trade,1,2023,March,23.1,2023-03-09,NA,Cox's Bazar,Ukhiya,Palongkhali,Thaingkhali,NA,Road,92.155176,21.170079,Illicit Gain,NAv,NAv,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,RAB arrested a Bangladeshi man in Ukhiya with 4000 yaba pills.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230804021,Violence,child marriage,1,2023,August,23.31,2023-08-04,NA,Cox's Bazar,Ukhiya,Palongkhali,Gailmara,NA,Residence,92.112881,21.171025,Child marriage,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On 4 Aug, Upazila administration has stopped child marriage late at night in Ukhia of Cox's Bazar.",Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230819061,Drug,trade,1,2023,August,23.33,2023-08-19,NA,Cox's Bazar,Ukhiya,Palongkhali,Near Border,NA,Border,92.171794,21.171602,illicit gain,NAp,NAp,NAp,NAp,BGB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,"On 19 August, BGB seized 75000 yaba tablets in border area Palongkhali, Ukhiya. No one arrested.",Ukhiya News (Bang.),Ittefaq (Bang.),Observer BD (Eng.),Jago News (Bang.),NA,NA,NA,NA,NA
230707061,Drug,trade,1,2023,July,23.27,2023-07-07,NA,Cox's Bazar,Ukhiya,Palongkhali,Dhamonkhali,Shrimp Cultivation Area,Neighborhood,92.16648,21.172174,Illicit gain,NAv,NAv,NAv,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0,0,0,0,0,0,0,"On 7 July, BGB seized 1.066 kg of crystal meth from Dhamonkhali Shrimp Cultivating pond at Palongkhali union in Ukhiya, Cox’sbazar.",Ctg Tribune (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230704091,Insecurity,weapon possession,1,2023,July,23.27,2023-07-04,NA,Cox's Bazar,Ukhiya,Palongkhali,NA,Adjucen to camp 13,Road,92.144031,21.173285,Illicit gain,NAv,NAv,Rohingya,NAv,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,Three rohingya men were detained with 1 gun and 1 round bullets,Deshrupantor (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230704061,Drug,trade,1,2023,July,23.27,2023-07-04,NA,Cox's Bazar,Ukhiya,Jaliapalong,Camp 13,Block A1,Inside camp,92.141042,21.174739,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,280,0,2.5,0,0,0,0,0,0,"On 01 July, Armed Police Battalion (APBN) arrested a Rohingya woman named Setara Begum along with Marijuana and yaba from camp 13, in Cox's Bazar. At this time, two and a half kg of Marijuana and 280 pieces of yaba were recovered from her.",Daily Bangladesh (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230226011,Death,murder,1,2023,February,23.09,2023-02-26,0.4583333333333333,Cox's Bazar,Ukhiya,Palongkhali,Camp 12,A,Inside Camp,92.15469,21.175775,Rivalry,sharp object,knife,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdur Rohim who was hospitalised in Cox's Bazar Private hospital  after being stabbed by miscreants in the camp died on 26 Feb.,Chattogramnews,Twitter,Twitter,Chattogramnews (Bang.),Coxbangla (Bang.),T,Head Majhi,NA,NA
230708093,Insecurity,gang participation,1,2023,July,23.28,2023-07-09,0.8958333333333334,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,B,Inside camp,92.143488,21.176999,Thief,NAv,NAv,Bangladeshi,Nav,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,APBn arrested four dacoits including one suspended police member in Kutupalong camp.,Ukhiya News (Bang.),Dhaka Post (bang.),NA,NA,NA,NA,NA,NA,NA
230418,Insecurity,gang participation,1,2023,April,23.16,2023-04-18,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,Block C,Inside Camp,92.139248,21.177296,Illicit gain,NAp,NAp,Rohingya,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,"On 18 Apr. in the morning, Rapid Action Battalion (RAB) arrested four members of Myanmar's criminal group ARSA during a raid at Ukhia Balukhali camp 13 in Cox's Bazar",Daily Nayadiganta (Bang.),Ntv (Bang.),NA,NA,NA,NA,ARSA,NA,NA
230104011,Death,murder,1,2023,January,23.01,2023-01-04,0.0625,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,Camp 13 (host Community),Inside camp,92.13844,21.17731,Altercation,Sharp weapon,NAp,NAp,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A youth was killed by his younger brother in Camp-13 at 1.30 am on 4 January over an altercation on using mobile phone.,Prothom Alo (Bang.),Itefaq (Bang.),Dainik Azadi (Bang.),Nayadiganta (Bang.),NA,N,NA,NA,NA
230415011,Death,murder,1,2023,April,23.15,2023-04-15,0.7291666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,E,Inside Camp,92.1374,21.178068,Gang rivalry,Shooting,Firearm,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sub majhi of Camp 13 (block E)  Rushan Ali was shot dead around 3.00 pm today by a group of Rohingya criminals. According to Ukhiya news, he was vocal against all criminal activities inside camps.",Risingbd (Eng.),Somoy News (Bang.),Dhaka Tribune (Eng.),Inqilab (Bang.),Ukhiya News (Bang.),T,Head Majhi/ARSA,NA,NA
230824091,Insecurity,weapon possession,1,2023,August,23.34,2023-08-25,NA,Cox's Bazar,Ukhiya,Palongkhali,Tajnim khola,NA,Residence,92.134604,21.178464,NA,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,6,0,"RAB arrested the Finance Secretary of ARSA in Ukhiya with one foreign pistol and six round of ammunitions.The top leader of ARSA, Maulana Mohammad Yunus, who was arrested by RAB, has leaked the information about money coming to the Rohingya camps from abroad for this armed group. In RAB's interrogation, he said that the money comes from different countries including Saudi Arabia, Malaysia, Dubai, America.
",TTN (Bang.),NA,Bangla Tribune (Bang.),Ittefaq (Bang.),NA,NA,ARSA,NA,NA
230409091,Insecurity,weapon possession,1,2023,April,23.15,2023-04-09,0.0625,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,E,Inside Camp,92.138089,21.178659,Gang rivalry,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,"On 8 April, APBn arrested Rohingya criminals with 1 LG and one round of bullets in Camp 13, Ukhiya.",Daily Bangladesh (Bang.),Kaler Kantho (Bang.),NA,NA,NA,NA,NA,NA,NA
230321093,Insecurity,gunshot,1,2023,March,23.12,2023-03-21,0.5520833333333334,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,NA,Inside camp,92.139805,21.178915,Rivarly,Shooting,Firing,Rohingya,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gunfire was reported at 1315 hours at camp-13 in Ukhiya. We have talked with APBn. They sent patrol teams to the spot. Field staff are advised to maintain alertness and caution. UNDSS CXB,UNDSS,NA,NA,NA,NA,NA,NA,NA,NA
230709091,Insecurity,gang participation,1,2023,July,23.28,2023-07-09,0.7291666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,NA,Inside camp,92.138663,21.179231,Rivalry,NAv,NAv,Rohingya,Nav,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,"On 9 July, another 5 “ARSA members” were arrested by APBn from the camp 13 and 19. Since the five murders in question, fear has prevailed throughout the Rohingya camps.",Ajker Patrika (Bang,Daily Bangladesh (Eng.),NA,NA,NA,NA,ARSA Member,NA,NA
230618091,Insecurity,gang participation,1,2023,June,23.25,2023-06-18,NA,Cox's Bazar,Ukhiya,Palongkhali,"Camp 13,26",NA,inside camp,92.14043,21.17941,Illicit gain,NAP,NAP,Rohingya,NAv,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,0,0,"On 17 June at night, Armed police battalion-APBN and district police arrested five Rohingya with weapons from camp 13, 19 and 26.",Somoynews (Bang.),Bangla Tribune (Bang.),Daily Bangladesh (Eng.),NA,NA,NA,NA,NA,NA
230507011,Death,murder,1,2023,May,23.19,2023-05-07,0.08333333333333333,Cox's Bazar,Ukhiya,Palongkhali,Camp 13,G,Inside camp,92.135123,21.179711,Gang rivalry,Shooting,Firearms,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arsa member lynched after group opens fire, injures 3 in Rohingya camp",Prothom Alo (Bang.),Dhaka Tribune (Eng.),Confidential,Jagonews24 (Eng.),TBS News (Eng.),T,ARSA,NA,NA
230304062,Drug,trade,1,2023,March,23.09,2023-03-04,NA,Cox's Bazar,Ukhiya,Palongkhali,Balukhali,"Morgacha, In front of Camp 11",Market Place,92.157511,21.179967,Illicit Gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30000,0,0,0,0,0,0,0,0,"Youth caught before selling drugs in Ukhia: 30 thousand Yaba found. RAB-15 arrested a drug dealer with 30,000 pieces of Yaba in Palangkhali area of ​​Ukhia, Cox's Bazar.
Abdur Sukkur (36), son of Zakir Hossain of Nalbania of Palangkhali upazila, arrested drug dealer.",Coxsbazarjournal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230609022,Violence,assault,1,2023,June,23.23,2023-06-09,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 19,D,inside camp,92.14494,21.180346,NAv,Hitting,NA,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Rohingya criminal group ambushed the APBN police at the Rohingya camp in Tajunima, Ukhiya, Cox's Bazar. 4 policemen were injured in the attack. Later, 1 Rohingya criminal with weapons was arrested in this incident.",Amader Coxsbazar (bang.),Ukhiyanews (Bang.),NA,NA,NA,NA,NA,NA,NA
230403091,Insecurity,gang activity,1,2023,April,23.14,2023-04-03,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 11,C,Inside Camp,92.155895,21.180377,Illicit gain,Nap,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,4,0,"Arsa member, 2 others arrested from Ukhiya Rohingya camp",Dhakatribune (Eng.),Ntv (bnag.),NA,NA,NA,NA,NA,NA,NA
