area_of_origin,area_of_destination,year,sex,migrants,origin_iso,destination_iso,origin_population_2020,destination_population_2020
Suriname,Philippines,2020,female,64,SUR,PHL,607065,112190977
Suriname,Philippines,2020,male,67,SUR,PHL,607065,112190977
Sweden,Bhutan,2020,female,9,SWE,BTN,10353442,772506
Sweden,Bhutan,2020,male,13,SWE,BTN,10353442,772506
Sweden,Maldives,2020,female,3,SWE,MDV,10353442,514438
Sweden,Maldives,2020,male,34,SWE,MDV,10353442,514438
Sweden,Philippines,2020,female,207,SWE,PHL,10353442,112190977
Sweden,Philippines,2020,male,436,SWE,PHL,10353442,112190977
Sweden,Sri Lanka,2020,female,49,SWE,LKA,10353442,21919000
Sweden,Sri Lanka,2020,male,81,SWE,LKA,10353442,21919000
Sweden,Thailand,2020,female,258,SWE,THA,10353442,71475664
Sweden,Thailand,2020,male,466,SWE,THA,10353442,71475664
Switzerland,Bhutan,2020,female,4,CHE,BTN,8638167,772506
Switzerland,Bhutan,2020,male,20,CHE,BTN,8638167,772506
Switzerland,Hong Kong,2020,female,252,CHE,HKG,8638167,7481000
Switzerland,Hong Kong,2020,male,505,CHE,HKG,8638167,7481000
Switzerland,Maldives,2020,female,15,CHE,MDV,8638167,514438
Switzerland,Maldives,2020,male,113,CHE,MDV,8638167,514438
Switzerland,Mongolia,2020,female,14,CHE,MNG,8638167,3294335
Switzerland,Mongolia,2020,male,7,CHE,MNG,8638167,3294335
Switzerland,Philippines,2020,female,392,CHE,PHL,8638167,112190977
Switzerland,Philippines,2020,male,706,CHE,PHL,8638167,112190977
Switzerland,Sri Lanka,2020,female,137,CHE,LKA,8638167,21919000
Switzerland,Sri Lanka,2020,male,153,CHE,LKA,8638167,21919000
Switzerland,Thailand,2020,female,213,CHE,THA,8638167,71475664
Switzerland,Thailand,2020,male,763,CHE,THA,8638167,71475664
Syrian Arab Republic,Indonesia,2020,female,971,SYR,IDN,20772595,271857970
Syrian Arab Republic,Indonesia,2020,male,1407,SYR,IDN,20772595,271857970
Syrian Arab Republic,Philippines,2020,female,2,SYR,PHL,20772595,112190977
Syrian Arab Republic,Philippines,2020,male,62,SYR,PHL,20772595,112190977
Syrian Arab Republic,Sri Lanka,2020,female,37,SYR,LKA,20772595,21919000
Syrian Arab Republic,Sri Lanka,2020,male,35,SYR,LKA,20772595,21919000
Tajikistan,Afghanistan,2020,female,2687,TJK,AFG,9543207,38972230
Tajikistan,Afghanistan,2020,male,1735,TJK,AFG,9543207,38972230
Thailand,Argentina,2020,female,27,THA,ARG,71475664,45376763
Thailand,Argentina,2020,male,33,THA,ARG,71475664,45376763
Thailand,Australia,2020,female,55458,THA,AUS,71475664,25649248
Thailand,Australia,2020,male,26834,THA,AUS,71475664,25649248
Thailand,Austria,2020,female,5344,THA,AUT,71475664,8916864
Thailand,Austria,2020,male,900,THA,AUT,71475664,8916864
Thailand,Bahrain,2020,female,407,THA,BHR,71475664,1477469
Thailand,Bahrain,2020,male,940,THA,BHR,71475664,1477469
Thailand,Bangladesh,2020,female,7147,THA,BGD,71475664,167420951
Thailand,Bangladesh,2020,male,3196,THA,BGD,71475664,167420951
Thailand,Belgium,2020,female,7797,THA,BEL,71475664,11538604
Thailand,Belgium,2020,male,2158,THA,BEL,71475664,11538604
Thailand,Bhutan,2020,female,28,THA,BTN,71475664,772506
Thailand,Bhutan,2020,male,34,THA,BTN,71475664,772506
Thailand,Bolivia (Plurinational State of),2020,female,7,THA,BOL,71475664,11936162
Thailand,Bolivia (Plurinational State of),2020,male,2,THA,BOL,71475664,11936162
Thailand,Brazil,2020,female,265,THA,BRA,71475664,213196304
Thailand,Brazil,2020,male,318,THA,BRA,71475664,213196304
Thailand,Brunei Darussalam,2020,female,4537,THA,BRN,71475664,441725
Thailand,Brunei Darussalam,2020,male,11137,THA,BRN,71475664,441725
Thailand,Bulgaria,2020,female,48,THA,BGR,71475664,6934015
Thailand,Bulgaria,2020,male,9,THA,BGR,71475664,6934015
Thailand,Cambodia,2020,female,15305,THA,KHM,71475664,16396860
Thailand,Cambodia,2020,male,17743,THA,KHM,71475664,16396860
Thailand,Canada,2020,female,10412,THA,CAN,71475664,38028638
Thailand,Canada,2020,male,5820,THA,CAN,71475664,38028638
Thailand,Cayman Islands,2020,female,5,THA,CYM,71475664,67311
Thailand,Cayman Islands,2020,male,55,THA,CYM,71475664,67311
Thailand,China,2020,female,4874,THA,CHN,71475664,1411100000
Thailand,China,2020,male,6905,THA,CHN,71475664,1411100000
Thailand,"China, Macao SAR",2020,female,1214,THA,MAC,71475664,676283
Thailand,"China, Macao SAR",2020,male,414,THA,MAC,71475664,676283
Thailand,Costa Rica,2020,female,8,THA,CRI,71475664,5123105
Thailand,Cyprus,2020,female,215,THA,CYP,71475664,1237537
Thailand,Cyprus,2020,male,41,THA,CYP,71475664,1237537
Thailand,Czechia,2020,female,1284,THA,CZE,71475664,10697858
Thailand,Czechia,2020,male,134,THA,CZE,71475664,10697858
Thailand,Denmark,2020,female,11357,THA,DNK,71475664,5831404
Thailand,Denmark,2020,male,2868,THA,DNK,71475664,5831404
Thailand,Egypt,2020,female,201,THA,EGY,71475664,107465134
Thailand,Egypt,2020,male,879,THA,EGY,71475664,107465134
Thailand,Estonia,2020,female,82,THA,EST,71475664,1329522
Thailand,Estonia,2020,male,27,THA,EST,71475664,1329522
Thailand,Faroe Islands,2020,female,114,THA,FRO,71475664,52415
Thailand,Faroe Islands,2020,male,24,THA,FRO,71475664,52415
Thailand,Finland,2020,female,8765,THA,FIN,71475664,5529543
Thailand,Finland,2020,male,2345,THA,FIN,71475664,5529543
Thailand,France,2020,female,13945,THA,FRA,71475664,67571107
Thailand,France,2020,male,6818,THA,FRA,71475664,67571107
Thailand,Germany,2020,female,73827,THA,DEU,71475664,83160871
Thailand,Germany,2020,male,10497,THA,DEU,71475664,83160871
Thailand,Greece,2020,female,331,THA,GRC,71475664,10698599
Thailand,Greece,2020,male,52,THA,GRC,71475664,10698599
Thailand,Greenland,2020,female,97,THA,GRL,71475664,56367
Thailand,Greenland,2020,male,56,THA,GRL,71475664,56367
Thailand,Guinea,2020,female,18,THA,GIN,71475664,13205153
Thailand,Guinea,2020,male,29,THA,GIN,71475664,13205153
Thailand,Hong Kong,2020,female,19022,THA,HKG,71475664,7481000
Thailand,Hong Kong,2020,male,1006,THA,HKG,71475664,7481000
Thailand,Hungary,2020,female,1160,THA,HUN,71475664,9750149
Thailand,Hungary,2020,male,248,THA,HUN,71475664,9750149
Thailand,Iceland,2020,female,1100,THA,ISL,71475664,366463
Thailand,Iceland,2020,male,400,THA,ISL,71475664,366463
Thailand,Indonesia,2020,female,10142,THA,IDN,71475664,271857970
Thailand,Indonesia,2020,male,13539,THA,IDN,71475664,271857970
Thailand,Ireland,2020,female,435,THA,IRL,71475664,4985382
Thailand,Ireland,2020,male,177,THA,IRL,71475664,4985382
Thailand,Italy,2020,female,9746,THA,ITA,71475664,59438851
Thailand,Italy,2020,male,1592,THA,ITA,71475664,59438851
Thailand,Japan,2020,female,29409,THA,JPN,71475664,126261000
Thailand,Japan,2020,male,23678,THA,JPN,71475664,126261000
Thailand,Jordan,2020,female,39,THA,JOR,71475664,10928721
Thailand,Jordan,2020,male,64,THA,JOR,71475664,10928721
Thailand,Kuwait,2020,female,1614,THA,KWT,71475664,4360444
Thailand,Kuwait,2020,male,2459,THA,KWT,71475664,4360444
Thailand,Laos,2020,female,700,THA,LAO,71475664,7319399
Thailand,Laos,2020,male,2822,THA,LAO,71475664,7319399
Thailand,Latvia,2020,female,24,THA,LVA,71475664,1900449
Thailand,Latvia,2020,male,5,THA,LVA,71475664,1900449
Thailand,Libya,2020,female,474,THA,LBY,71475664,6653942
Thailand,Libya,2020,male,2567,THA,LBY,71475664,6653942
Thailand,Liechtenstein,2020,female,71,THA,LIE,71475664,38756
Thailand,Liechtenstein,2020,male,15,THA,LIE,71475664,38756
Thailand,Lithuania,2020,female,13,THA,LTU,71475664,2794885
Thailand,Lithuania,2020,male,7,THA,LTU,71475664,2794885
Thailand,Luxembourg,2020,female,529,THA,LUX,71475664,630419
Thailand,Luxembourg,2020,male,115,THA,LUX,71475664,630419
Thailand,Malaysia,2020,female,8671,THA,MYS,71475664,33199993
Thailand,Malaysia,2020,male,7119,THA,MYS,71475664,33199993
Thailand,Maldives,2020,female,234,THA,MDV,71475664,514438
Thailand,Maldives,2020,male,91,THA,MDV,71475664,514438
Thailand,Mali,2020,female,321,THA,MLI,71475664,21224040
Thailand,Mali,2020,male,202,THA,MLI,71475664,21224040
Thailand,Malta,2020,female,227,THA,MLT,71475664,515332
Thailand,Malta,2020,male,93,THA,MLT,71475664,515332
Thailand,Mexico,2020,female,84,THA,MEX,71475664,125998302
Thailand,Mexico,2020,male,48,THA,MEX,71475664,125998302
Thailand,Namibia,2020,female,43,THA,NAM,71475664,2489098
Thailand,Namibia,2020,male,33,THA,NAM,71475664,2489098
Thailand,Netherlands,2020,female,12322,THA,NLD,71475664,17441500
Thailand,Netherlands,2020,male,3431,THA,NLD,71475664,17441500
Thailand,New Zealand,2020,female,5786,THA,NZL,71475664,5090200
Thailand,New Zealand,2020,male,5419,THA,NZL,71475664,5090200
Thailand,North Korea,2020,female,331,THA,PRK,71475664,25867467
Thailand,North Korea,2020,male,243,THA,PRK,71475664,25867467
Thailand,Norway,2020,female,18197,THA,NOR,71475664,5379475
Thailand,Norway,2020,male,4107,THA,NOR,71475664,5379475
Thailand,Panama,2020,female,16,THA,PAN,71475664,4294396
Thailand,Panama,2020,male,155,THA,PAN,71475664,4294396
Thailand,Peru,2020,female,27,THA,PER,71475664,33304756
Thailand,Peru,2020,male,10,THA,PER,71475664,33304756
Thailand,Philippines,2020,female,170,THA,PHL,71475664,112190977
Thailand,Philippines,2020,male,190,THA,PHL,71475664,112190977
Thailand,Poland,2020,female,56,THA,POL,71475664,37899070
Thailand,Poland,2020,male,71,THA,POL,71475664,37899070
Thailand,Portugal,2020,female,499,THA,PRT,71475664,10297081
Thailand,Portugal,2020,male,1177,THA,PRT,71475664,10297081
Thailand,Puerto Rico,2020,female,3,THA,PRI,71475664,3281557
Thailand,Puerto Rico,2020,male,4,THA,PRI,71475664,3281557
Thailand,Qatar,2020,female,461,THA,QAT,71475664,2760385
Thailand,Qatar,2020,male,1870,THA,QAT,71475664,2760385
Thailand,Romania,2020,female,129,THA,ROU,71475664,19265250
Thailand,Romania,2020,male,49,THA,ROU,71475664,19265250
Thailand,Russian Federation,2020,female,113,THA,RUS,71475664,145245148
Thailand,Russian Federation,2020,male,102,THA,RUS,71475664,145245148
Thailand,Seychelles,2020,female,120,THA,SYC,71475664,98462
Thailand,Seychelles,2020,male,122,THA,SYC,71475664,98462
Thailand,Singapore,2020,female,15388,THA,SGP,71475664,5685807
Thailand,Singapore,2020,male,2865,THA,SGP,71475664,5685807
Thailand,Slovakia,2020,female,90,THA,SVK,71475664,5458827
Thailand,Slovakia,2020,male,17,THA,SVK,71475664,5458827
Thailand,Slovenia,2020,female,280,THA,SVN,71475664,2102419
Thailand,Slovenia,2020,male,34,THA,SVN,71475664,2102419
Thailand,South Africa,2020,female,747,THA,ZAF,71475664,58801927
Thailand,South Africa,2020,male,307,THA,ZAF,71475664,58801927
Thailand,South Korea,2020,female,42634,THA,KOR,71475664,51836239
Thailand,South Korea,2020,male,116630,THA,KOR,71475664,51836239
Thailand,Spain,2020,female,2151,THA,ESP,71475664,47365655
Thailand,Spain,2020,male,661,THA,ESP,71475664,47365655
Thailand,Sri Lanka,2020,female,124,THA,LKA,71475664,21919000
Thailand,Sri Lanka,2020,male,152,THA,LKA,71475664,21919000
Thailand,Sweden,2020,female,34010,THA,SWE,71475664,10353442
Thailand,Sweden,2020,male,9466,THA,SWE,71475664,10353442
Thailand,Switzerland,2020,female,16987,THA,CHE,71475664,8638167
Thailand,Switzerland,2020,male,3971,THA,CHE,71475664,8638167
Thailand,Timor-Leste,2020,female,32,THA,TLS,71475664,1299995
Thailand,Timor-Leste,2020,male,28,THA,TLS,71475664,1299995
Thailand,Turkey,2020,female,109,THA,TUR,71475664,83384680
Thailand,Turkey,2020,male,90,THA,TUR,71475664,83384680
Thailand,United Arab Emirates,2020,female,3994,THA,ARE,71475664,9287289
Thailand,United Arab Emirates,2020,male,8825,THA,ARE,71475664,9287289
Thailand,United Kingdom,2020,female,30047,THA,GBR,71475664,67081234
Thailand,United Kingdom,2020,male,9542,THA,GBR,71475664,67081234
Thailand,United States of America,2020,female,166380,THA,USA,71475664,331526933
Thailand,United States of America,2020,male,90262,THA,USA,71475664,331526933
Thailand,Venezuela (Bolivarian Republic of),2020,female,31,THA,VEN,71475664,28490453
Thailand,Venezuela (Bolivarian Republic of),2020,male,34,THA,VEN,71475664,28490453
Thailand,Vietnam,2020,female,5118,THA,VNM,71475664,96648685
Thailand,Vietnam,2020,male,7074,THA,VNM,71475664,96648685
Timor-Leste,Australia,2020,female,5279,TLS,AUS,1299995,25649248
Timor-Leste,Australia,2020,male,5276,TLS,AUS,1299995,25649248
Timor-Leste,Austria,2020,female,25,TLS,AUT,1299995,8916864
Timor-Leste,Austria,2020,male,10,TLS,AUT,1299995,8916864
Timor-Leste,Belgium,2020,female,3,TLS,BEL,1299995,11538604
Timor-Leste,Belgium,2020,male,1,TLS,BEL,1299995,11538604
Timor-Leste,Brazil,2020,female,61,TLS,BRA,1299995,213196304
Timor-Leste,Brazil,2020,male,1,TLS,BRA,1299995,213196304
Timor-Leste,Cabo Verde,2020,female,2,TLS,CPV,1299995,582640
Timor-Leste,Cabo Verde,2020,male,5,TLS,CPV,1299995,582640
Timor-Leste,France,2020,male,11,TLS,FRA,1299995,67571107
Timor-Leste,Greece,2020,female,121,TLS,GRC,1299995,10698599
Timor-Leste,Greece,2020,male,96,TLS,GRC,1299995,10698599
Timor-Leste,Indonesia,2020,female,10142,TLS,IDN,1299995,271857970
Timor-Leste,Indonesia,2020,male,13539,TLS,IDN,1299995,271857970
Timor-Leste,Ireland,2020,female,2,TLS,IRL,1299995,4985382
Timor-Leste,Italy,2020,female,64,TLS,ITA,1299995,59438851
Timor-Leste,Italy,2020,male,13,TLS,ITA,1299995,59438851
Timor-Leste,Norway,2020,female,3,TLS,NOR,1299995,5379475
Timor-Leste,Norway,2020,male,5,TLS,NOR,1299995,5379475
Timor-Leste,Philippines,2020,female,80,TLS,PHL,1299995,112190977
Timor-Leste,Philippines,2020,male,69,TLS,PHL,1299995,112190977
Timor-Leste,Portugal,2020,female,1077,TLS,PRT,1299995,10297081
Timor-Leste,Portugal,2020,male,892,TLS,PRT,1299995,10297081
Timor-Leste,Romania,2020,female,1,TLS,ROU,1299995,19265250
Timor-Leste,Sweden,2020,female,2,TLS,SWE,1299995,10353442
Timor-Leste,Sweden,2020,male,3,TLS,SWE,1299995,10353442
Timor-Leste,Switzerland,2020,female,9,TLS,CHE,1299995,8638167
Timor-Leste,Switzerland,2020,male,9,TLS,CHE,1299995,8638167
Timor-Leste,United Kingdom,2020,female,921,TLS,GBR,1299995,67081234
Timor-Leste,United Kingdom,2020,male,1866,TLS,GBR,1299995,67081234
Togo,Thailand,2020,female,1,TGO,THA,8442580,71475664
Togo,Thailand,2020,male,1,TGO,THA,8442580,71475664
Tonga,Fiji,2020,female,626,TON,FJI,105254,920422
Tonga,Fiji,2020,male,736,TON,FJI,105254,920422
Tonga,Papua New Guinea,2020,female,8,TON,PNG,105254,9749640
Tonga,Papua New Guinea,2020,male,18,TON,PNG,105254,9749640
Tonga,Vanuatu,2020,female,14,TON,VUT,105254,311685
Tonga,Vanuatu,2020,male,16,TON,VUT,105254,311685
Tunisia,Philippines,2020,female,321,TUN,PHL,12161723,112190977
Tunisia,Philippines,2020,male,282,TUN,PHL,12161723,112190977
Turkey,India,2020,female,64,TUR,IND,83384680,1396387127
Turkey,India,2020,male,66,TUR,IND,83384680,1396387127
Turkey,Iran,2020,female,153,TUR,IRN,83384680,87290193
Turkey,Iran,2020,male,231,TUR,IRN,83384680,87290193
Turkey,Mongolia,2020,female,126,TUR,MNG,83384680,3294335
Turkey,Mongolia,2020,male,110,TUR,MNG,83384680,3294335
Turkey,Philippines,2020,female,468,TUR,PHL,83384680,112190977
Turkey,Philippines,2020,male,466,TUR,PHL,83384680,112190977
Turkey,Sri Lanka,2020,female,20,TUR,LKA,83384680,21919000
Turkey,Sri Lanka,2020,male,24,TUR,LKA,83384680,21919000
Turkey,Thailand,2020,male,1,TUR,THA,83384680,71475664
Turkmenistan,Iran,2020,female,792,TKM,IRN,6250438,87290193
Turkmenistan,Iran,2020,male,1162,TKM,IRN,6250438,87290193
Tuvalu,Fiji,2020,female,191,TUV,FJI,11069,920422
Tuvalu,Fiji,2020,male,229,TUV,FJI,11069,920422
Uganda,India,2020,female,30674,UGA,IND,44404611,1396387127
Uganda,India,2020,male,14635,UGA,IND,44404611,1396387127
United Arab Emirates,India,2020,female,19115,ARE,IND,9287289,1396387127
United Arab Emirates,India,2020,male,19355,ARE,IND,9287289,1396387127
United Arab Emirates,Philippines,2020,female,230,ARE,PHL,9287289,112190977
United Arab Emirates,Philippines,2020,male,227,ARE,PHL,9287289,112190977
United Arab Emirates,Sri Lanka,2020,female,840,ARE,LKA,9287289,21919000
United Arab Emirates,Sri Lanka,2020,male,848,ARE,LKA,9287289,21919000
United Kingdom,Bangladesh,2020,female,22683,GBR,BGD,67081234,167420951
United Kingdom,Bangladesh,2020,male,10137,GBR,BGD,67081234,167420951
United Kingdom,Bhutan,2020,female,20,GBR,BTN,67081234,772506
United Kingdom,Bhutan,2020,male,16,GBR,BTN,67081234,772506
United Kingdom,Cambodia,2020,female,26,GBR,KHM,67081234,16396860
United Kingdom,Cambodia,2020,male,71,GBR,KHM,67081234,16396860
United Kingdom,China,2020,female,2123,GBR,CHN,67081234,1411100000
United Kingdom,China,2020,male,4938,GBR,CHN,67081234,1411100000
United Kingdom,Fiji,2020,female,159,GBR,FJI,67081234,920422
United Kingdom,Fiji,2020,male,189,GBR,FJI,67081234,920422
United Kingdom,Hong Kong,2020,female,7673,GBR,HKG,67081234,7481000
United Kingdom,Hong Kong,2020,male,10763,GBR,HKG,67081234,7481000
United Kingdom,India,2020,female,5816,GBR,IND,67081234,1396387127
United Kingdom,India,2020,male,5183,GBR,IND,67081234,1396387127
United Kingdom,Indonesia,2020,female,15217,GBR,IDN,67081234,271857970
United Kingdom,Indonesia,2020,male,17694,GBR,IDN,67081234,271857970
United Kingdom,Malaysia,2020,female,3713,GBR,MYS,67081234,33199993
United Kingdom,Malaysia,2020,male,7712,GBR,MYS,67081234,33199993
United Kingdom,Maldives,2020,female,39,GBR,MDV,67081234,514438
United Kingdom,Maldives,2020,male,71,GBR,MDV,67081234,514438
United Kingdom,Mongolia,2020,female,29,GBR,MNG,67081234,3294335
United Kingdom,Mongolia,2020,male,76,GBR,MNG,67081234,3294335
United Kingdom,North Korea,2020,female,129,GBR,PRK,67081234,25867467
United Kingdom,North Korea,2020,male,180,GBR,PRK,67081234,25867467
United Kingdom,Papua New Guinea,2020,female,682,GBR,PNG,67081234,9749640
United Kingdom,Papua New Guinea,2020,male,939,GBR,PNG,67081234,9749640
United Kingdom,Philippines,2020,female,2421,GBR,PHL,67081234,112190977
United Kingdom,Philippines,2020,male,2135,GBR,PHL,67081234,112190977
United Kingdom,Solomon Islands,2020,female,15,GBR,SLB,67081234,691191
United Kingdom,Solomon Islands,2020,male,23,GBR,SLB,67081234,691191
United Kingdom,South Korea,2020,female,1511,GBR,KOR,67081234,51836239
United Kingdom,South Korea,2020,male,4337,GBR,KOR,67081234,51836239
United Kingdom,Sri Lanka,2020,female,592,GBR,LKA,67081234,21919000
United Kingdom,Sri Lanka,2020,male,600,GBR,LKA,67081234,21919000
United Kingdom,Thailand,2020,female,685,GBR,THA,67081234,71475664
United Kingdom,Thailand,2020,male,1462,GBR,THA,67081234,71475664
United Kingdom,Vanuatu,2020,female,57,GBR,VUT,67081234,311685
United Kingdom,Vanuatu,2020,male,58,GBR,VUT,67081234,311685
United Kingdom,Vietnam,2020,female,543,GBR,VNM,67081234,96648685
United Kingdom,Vietnam,2020,male,635,GBR,VNM,67081234,96648685
United Republic of Tanzania,Papua New Guinea,2020,female,5,TZA,PNG,61704518,9749640
United Republic of Tanzania,Papua New Guinea,2020,male,22,TZA,PNG,61704518,9749640
United States of America,Bangladesh,2020,female,31180,USA,BGD,331526933,167420951
United States of America,Bangladesh,2020,male,13935,USA,BGD,331526933,167420951
United States of America,Bhutan,2020,female,66,USA,BTN,331526933,772506
United States of America,Bhutan,2020,male,75,USA,BTN,331526933,772506
United States of America,Cambodia,2020,female,80,USA,KHM,331526933,16396860
United States of America,Cambodia,2020,male,128,USA,KHM,331526933,16396860
United States of America,China,2020,female,6880,USA,CHN,331526933,1411100000
United States of America,China,2020,male,13882,USA,CHN,331526933,1411100000
United States of America,Hong Kong,2020,female,6569,USA,HKG,331526933,7481000
United States of America,Hong Kong,2020,male,7258,USA,HKG,331526933,7481000
United States of America,India,2020,female,16592,USA,IND,331526933,1396387127
United States of America,India,2020,male,16275,USA,IND,331526933,1396387127
United States of America,Indonesia,2020,female,5340,USA,IDN,331526933,271857970
United States of America,Indonesia,2020,male,7357,USA,IDN,331526933,271857970
United States of America,Maldives,2020,female,3,USA,MDV,331526933,514438
United States of America,Maldives,2020,male,43,USA,MDV,331526933,514438
United States of America,Mongolia,2020,female,459,USA,MNG,331526933,3294335
United States of America,Mongolia,2020,male,397,USA,MNG,331526933,3294335
United States of America,North Korea,2020,female,489,USA,PRK,331526933,25867467
United States of America,North Korea,2020,male,560,USA,PRK,331526933,25867467
United States of America,Papua New Guinea,2020,female,129,USA,PNG,331526933,9749640
United States of America,Papua New Guinea,2020,male,604,USA,PNG,331526933,9749640
United States of America,Philippines,2020,female,18359,USA,PHL,331526933,112190977
United States of America,Philippines,2020,male,19498,USA,PHL,331526933,112190977
United States of America,Solomon Islands,2020,female,11,USA,SLB,331526933,691191
United States of America,Solomon Islands,2020,male,17,USA,SLB,331526933,691191
United States of America,South Korea,2020,female,14205,USA,KOR,331526933,51836239
United States of America,South Korea,2020,male,53845,USA,KOR,331526933,51836239
United States of America,Sri Lanka,2020,female,300,USA,LKA,331526933,21919000
United States of America,Sri Lanka,2020,male,313,USA,LKA,331526933,21919000
United States of America,Thailand,2020,female,1192,USA,THA,331526933,71475664
United States of America,Thailand,2020,male,3019,USA,THA,331526933,71475664
