Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),36.84710351377018,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),36.84710351377018
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),25.166191832858498,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),25.166191832858498
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),60.01899335232669,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),60.01899335232669
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),13.865147198480532,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),13.865147198480532
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),24.596391263057928,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),24.596391263057928
AA,Ukulhas,Alif Uthuru Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),3.133903133903134,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),3.133903133903134
AA,Ukulhas,Alif Uthuru Buri,Area (in hectare),23.749664,NA,NA,Area (in hectare),Area (in hectare),23.749664
AA,Ukulhas,Alif Uthuru Buri,Area (in sq km),0.23749663999999998,NA,NA,Area (in sq km),Area (in sq km),0.23749663999999998
AA,Ukulhas,Alif Uthuru Buri,Population density Resident Maldivian Population,4433.746936377711,NA,Resident Maldivians,Population density ,Population density ,4433.746936377711
AA,Ukulhas,Alif Uthuru Buri,Median Age Resident Maldivians,24,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,24
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,718,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,718
Adh,Dhagethi,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.19322782417586243,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.19322782417586243
Adh,Dhagethi,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),23.29059829059829,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),23.29059829059829
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),106.91642651296831,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),106.91642651296831
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,59.55555555555555,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,59.55555555555555
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,51.11111111111111,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,51.11111111111111
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,8.444444444444445,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,8.444444444444445
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,256,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,256
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,230,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,230
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,121,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,121
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,450,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,450
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,65,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,65
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,190,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,190
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,38,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,38
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),35.65459610027855,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),35.65459610027855
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),32.03342618384401,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),32.03342618384401
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),16.852367688022284,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),16.852367688022284
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),62.67409470752089,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),62.67409470752089
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),9.052924791086351,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),9.052924791086351
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),26.46239554317549,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),26.46239554317549
Adh,Dhagethi,Alif Dhekunu Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),5.2924791086350975,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),5.2924791086350975
Adh,Dhagethi,Alif Dhekunu Buri,Area (in hectare),30.166662,NA,NA,Area (in hectare),Area (in hectare),30.166662
Adh,Dhagethi,Alif Dhekunu Buri,Area (in sq km),0.30166662,NA,NA,Area (in sq km),Area (in sq km),0.30166662
Adh,Dhagethi,Alif Dhekunu Buri,Population density Resident Maldivian Population,2380.1108654315153,NA,Resident Maldivians,Population density ,Population density ,2380.1108654315153
Adh,Dhagethi,Alif Dhekunu Buri,Median Age Resident Maldivians,31,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,31
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,110,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,110
Adh,Dhidhdhoo,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-2.7471909891828368,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-2.7471909891828368
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),21.98581560283688,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),21.98581560283688
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),96.42857142857143,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),96.42857142857143
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,42.857142857142854,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,42.857142857142854
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,32.467532467532465,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,32.467532467532465
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,10.38961038961039,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,10.38961038961039
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,26,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,26
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,25,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,25
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,10,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,10
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,77,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,77
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,8,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,8
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,27,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,27
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,8,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,8
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (0-17 yrs),23.636363636363637,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),23.636363636363637
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),22.727272727272727,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),22.727272727272727
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),9.090909090909092,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),9.090909090909092
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Working Age Population (15-64 yrs),70,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),70
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.2727272727272725,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.2727272727272725
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),24.545454545454547,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),24.545454545454547
Adh,Dhidhdhoo,Alif Dhekunu Buri,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.2727272727272725,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.2727272727272725
Adh,Dhidhdhoo,Alif Dhekunu Buri,Area (in hectare),20.305146,NA,NA,Area (in hectare),Area (in hectare),20.305146
Adh,Dhidhdhoo,Alif Dhekunu Buri,Area (in sq km),0.20305146000000002,NA,NA,Area (in sq km),Area (in sq km),0.20305146000000002
Adh,Dhidhdhoo,Alif Dhekunu Buri,Population density Resident Maldivian Population,541.7345927973136,NA,Resident Maldivians,Population density ,Population density ,541.7345927973136
Adh,Dhidhdhoo,Alif Dhekunu Buri,Median Age Resident Maldivians,37,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,37
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivians Population Both sexes,538,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,538
Adh,Dhigurah,Alif Dhekunu Buri,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.37785947783661744,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.37785947783661744
Adh,Dhigurah,Alif Dhekunu Buri,Resident Foreigners (%) (out of resident Population),29.303547963206306,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),29.303547963206306
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),112.64822134387352,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),112.64822134387352
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Dependency Ratio,45.01347708894879,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,45.01347708894879
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Dependency Ratio,35.57951482479784,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,35.57951482479784
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Aged-Dependency Ratio,9.433962264150944,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,9.433962264150944
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,153,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,153
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,132,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,132
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,74,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,74
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,371,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,371
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,65,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,65
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,142,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,142
Adh,Dhigurah,Alif Dhekunu Buri,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,35,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,35
